Card Category,Churn,Clientnum,Customer Age (bin),Education Level,Gender,Income,Marital Status,Balance,Credit Limit,Customer Age,Dependent count,Months on book,Utilization Ratio
Blue,Retained Customers,718766058,50,Graduate,M,$80K - $120K,Single,0,1438.3,56,2,36,0%
Blue,Attrited Customer,802668333,40,Graduate,M,$80K - $120K,Single,1919,2384,49,2,43,81%
Blue,Retained Customers,821149008,50,Graduate,M,$80K - $120K,Single,0,34516,52,2,48,0%
Blue,Attrited Customer,709102458,40,High School,M,$80K - $120K,Single,0,4754,47,2,36,0%
Blue,Retained Customers,721233033,50,High School,M,$80K - $120K,Single,464,4915,50,2,38,9%
Blue,Retained Customers,710278458,50,High School,M,$80K - $120K,Single,2517,11617,52,2,43,22%
Blue,Retained Customers,806140383,50,High School,M,$80K - $120K,Single,2396,2791,59,2,54,86%
Blue,Attrited Customer,819610908,30,Unknown,M,$80K - $120K,Single,2089,32938,38,2,33,6%
Blue,Retained Customers,713131158,50,Unknown,M,$80K - $120K,Single,0,10286,58,2,46,0%
Blue,Retained Customers,781306758,50,Unknown,M,$80K - $120K,Single,2517,3091,58,2,52,81%
Blue,Attrited Customer,717202083,40,Unknown,M,$80K - $120K,Single,0,7077,46,2,34,0%
Blue,Attrited Customer,718913358,30,Graduate,M,Less than $40K,Single,2517,4225,36,2,36,60%
Blue,Attrited Customer,714962658,30,Unknown,M,Less than $40K,Single,0,1931,35,2,36,0%
Blue,Attrited Customer,719325783,60,Unknown,M,Less than $40K,Single,2517,2954,65,2,36,85%
Blue,Attrited Customer,719981508,30,Unknown,M,Unknown,Single,0,1649,37,2,24,0%
Blue,Retained Customers,809951133,50,College,M,$120K +,Single,0,34516,54,3,49,0%
Blue,Attrited Customer,818459733,40,Doctorate,M,$120K +,Single,0,9220,41,3,26,0%
Blue,Attrited Customer,717502083,40,Doctorate,M,$120K +,Single,0,6314,41,3,28,0%
Blue,Retained Customers,819943458,50,Graduate,M,$120K +,Single,1000,34516,57,3,52,3%
Blue,Attrited Customer,712998033,30,High School,M,$120K +,Single,0,7361,37,3,36,0%
Blue,Retained Customers,815851233,50,High School,M,$120K +,Single,0,19032,52,3,47,0%
Blue,Attrited Customer,778191933,40,Unknown,M,$120K +,Single,2517,7135,45,3,35,35%
Blue,Attrited Customer,713526258,40,Unknown,M,$120K +,Single,0,34516,47,3,36,0%
Blue,Retained Customers,714102183,50,Unknown,M,$120K +,Single,2282,7970,50,3,36,29%
Blue,Retained Customers,824140908,50,Unknown,M,$120K +,Single,0,20974,52,3,48,0%
Blue,Attrited Customer,709709283,30,College,M,$40K - $60K,Single,321,3458,38,3,19,9%
Blue,Attrited Customer,771638733,40,Doctorate,M,$40K - $60K,Single,0,4354,49,3,37,0%
Blue,Attrited Customer,780511683,40,Graduate,M,$40K - $60K,Single,232,4413,47,3,34,5%
Blue,Attrited Customer,710958933,40,Graduate,M,$40K - $60K,Single,787,6080,43,3,35,13%
Blue,Retained Customers,789382758,50,Graduate,M,$40K - $60K,Single,0,5501,54,3,44,0%
Blue,Attrited Customer,718840833,40,High School,M,$40K - $60K,Single,0,4601,49,3,36,0%
Blue,Attrited Customer,769667583,30,Post-Graduate,M,$40K - $60K,Single,0,3744,34,3,28,0%
Blue,Attrited Customer,769883733,40,Post-Graduate,M,$40K - $60K,Single,0,2344,46,3,40,0%
Blue,Attrited Customer,721365033,30,Unknown,M,$40K - $60K,Single,0,1696,37,3,36,0%
Blue,Attrited Customer,717457008,40,Unknown,M,$40K - $60K,Single,0,9267,43,3,36,0%
Blue,Attrited Customer,709729533,40,Unknown,M,$40K - $60K,Single,457,1809,47,3,39,25%
Blue,Attrited Customer,713281833,30,Unknown,M,$40K - $60K,Single,2517,13589,37,3,29,19%
Blue,Attrited Customer,797150733,40,Unknown,M,$40K - $60K,Single,0,1643,44,3,38,0%
Blue,Attrited Customer,720758808,30,College,M,$60K - $80K,Single,0,16317,38,3,18,0%
Blue,Attrited Customer,828291858,30,College,M,$60K - $80K,Single,1821,12050,38,3,34,15%
Blue,Attrited Customer,708419733,40,College,M,$60K - $80K,Single,0,22599,47,3,39,0%
Blue,Attrited Customer,712751133,40,Doctorate,M,$60K - $80K,Single,1369,11328,42,3,35,12%
Blue,Attrited Customer,709707033,40,Graduate,M,$60K - $80K,Single,0,13162,45,3,32,0%
Blue,Retained Customers,778388358,50,Graduate,M,$60K - $80K,Single,855,4742,56,3,36,18%
Blue,Attrited Customer,716782758,40,Graduate,M,$60K - $80K,Single,0,19075,48,3,42,0%
Blue,Retained Customers,711432258,50,Graduate,M,$60K - $80K,Single,0,4178,55,3,46,0%
Blue,Attrited Customer,812449758,40,High School,M,$60K - $80K,Single,0,12254,43,3,38,0%
Blue,Attrited Customer,789560433,40,Post-Graduate,M,$60K - $80K,Single,0,14895,49,3,42,0%
Blue,Attrited Customer,717450633,40,Unknown,M,$60K - $80K,Single,1544,1659,47,3,36,93%
Blue,Attrited Customer,711646908,30,Unknown,M,$60K - $80K,Single,2517,7821,39,3,23,32%
Blue,Attrited Customer,750995508,40,Unknown,M,$60K - $80K,Single,1046,4697,41,3,32,22%
Blue,Attrited Customer,772466508,40,Unknown,M,$60K - $80K,Single,2517,18004,45,3,35,14%
Blue,Retained Customers,817108083,50,Unknown,M,$60K - $80K,Single,1341,14266,55,3,35,9%
Blue,Attrited Customer,720983733,40,Unknown,M,$60K - $80K,Single,864,15422,44,3,36,6%
Blue,Retained Customers,712924383,50,Unknown,M,$60K - $80K,Single,979,8411,55,3,36,12%
Blue,Retained Customers,770220558,50,Unknown,M,$60K - $80K,Single,0,5859,57,3,51,0%
Blue,Attrited Customer,709297608,30,College,M,$80K - $120K,Single,0,1438.3,38,3,26,0%
Blue,Attrited Customer,719470458,40,College,M,$80K - $120K,Single,243,4026,46,3,39,6%
Blue,Attrited Customer,719582058,40,Doctorate,M,$80K - $120K,Single,1629,24001,41,3,29,7%
Blue,Attrited Customer,708319908,30,Graduate,M,$80K - $120K,Single,1473,4116,37,3,17,36%
Blue,Attrited Customer,709928358,40,Graduate,M,$80K - $120K,Single,0,32554,40,3,20,0%
Blue,Attrited Customer,713003358,40,Graduate,M,$80K - $120K,Single,159,29338,40,3,30,1%
Blue,Attrited Customer,717255333,40,Graduate,M,$80K - $120K,Single,0,6921,40,3,36,0%
Blue,Attrited Customer,715987758,40,Graduate,M,$80K - $120K,Single,0,3261,49,3,36,0%
Blue,Retained Customers,714479358,50,Graduate,M,$80K - $120K,Single,1554,3610,51,3,36,43%
Blue,Attrited Customer,821749608,40,Graduate,M,$80K - $120K,Single,0,19402,41,3,37,0%
Blue,Attrited Customer,767553333,40,Graduate,M,$80K - $120K,Single,0,8383,45,3,39,0%
Blue,Attrited Customer,714082308,30,High School,M,$80K - $120K,Single,0,8656,39,3,13,0%
Blue,Attrited Customer,711816108,40,High School,M,$80K - $120K,Single,0,18563,40,3,29,0%
Blue,Attrited Customer,709321908,40,High School,M,$80K - $120K,Single,2319,7498,47,3,29,31%
Blue,Attrited Customer,710455608,40,High School,M,$80K - $120K,Single,0,4620,40,3,36,0%
Blue,Attrited Customer,708976908,40,Post-Graduate,M,$80K - $120K,Single,0,8958,40,3,36,0%
Blue,Attrited Customer,721124658,40,Unknown,M,$80K - $120K,Single,0,3427,40,3,27,0%
Blue,Attrited Customer,708633783,40,Unknown,M,$80K - $120K,Single,0,11336,43,3,30,0%
Blue,Retained Customers,718826883,50,Unknown,M,$80K - $120K,Single,0,6925,50,3,36,0%
Blue,Retained Customers,794273283,50,Unknown,M,$80K - $120K,Single,0,25670,51,3,45,0%
Blue,Attrited Customer,709222008,40,Unknown,M,$80K - $120K,Single,2221,4742,41,3,32,47%
Blue,Attrited Customer,711325308,40,Unknown,M,$80K - $120K,Single,0,9959,46,3,34,0%
Blue,Attrited Customer,804833058,40,Unknown,M,$80K - $120K,Single,0,4384,49,3,44,0%
Blue,Retained Customers,709660233,50,Unknown,M,$80K - $120K,Single,2429,3526,52,3,44,69%
Blue,Attrited Customer,718735908,40,Graduate,M,$120K +,Single,0,7015,47,4,35,0%
Blue,Attrited Customer,711012783,40,Graduate,M,$120K +,Single,0,33384,43,4,36,0%
Blue,Attrited Customer,716654808,40,High School,M,$120K +,Single,0,24593,48,4,39,0%
Blue,Retained Customers,712075083,50,High School,M,$120K +,Single,0,6982,50,4,41,0%
Blue,Attrited Customer,720598308,40,Unknown,M,$120K +,Single,1126,34516,47,4,37,3%
Blue,Attrited Customer,771795933,40,Unknown,M,$120K +,Single,2517,34516,49,4,38,7%
Blue,Retained Customers,813053733,50,Unknown,M,$120K +,Single,278,34516,53,4,48,1%
Blue,Attrited Customer,709488108,40,College,M,$40K - $60K,Single,0,10543,42,4,36,0%
Blue,Attrited Customer,788794758,40,Graduate,M,$40K - $60K,Single,0,2979,46,4,28,0%
Blue,Attrited Customer,779315508,40,Post-Graduate,M,$40K - $60K,Single,1974,9043,43,4,25,22%
Blue,Attrited Customer,772273983,40,Unknown,M,$40K - $60K,Single,2191,5268,48,4,37,42%
Blue,Attrited Customer,821724483,40,Unknown,M,$40K - $60K,Single,1744,11272,48,4,43,16%
Blue,Attrited Customer,713590158,40,Graduate,M,$60K - $80K,Single,2080,5045,41,4,34,41%
Blue,Attrited Customer,789942033,40,Graduate,M,$60K - $80K,Single,0,10573,43,4,34,0%
Blue,Attrited Customer,716387733,40,Graduate,M,$60K - $80K,Single,1484,5662,49,4,36,26%
Blue,Attrited Customer,712036383,40,High School,M,$60K - $80K,Single,0,18418,49,4,30,0%
Blue,Attrited Customer,719756133,30,Unknown,M,$60K - $80K,Single,1384,3940,34,4,20,35%
Blue,Retained Customers,709224033,50,Unknown,M,$60K - $80K,Single,0,13720,53,4,43,0%
Blue,Attrited Customer,711167808,40,Unknown,M,$60K - $80K,Single,0,18975,40,4,30,0%
Blue,Attrited Customer,778381608,40,Doctorate,M,$80K - $120K,Single,417,6572,48,4,28,6%
Blue,Attrited Customer,714408933,40,Graduate,M,$80K - $120K,Single,0,10834,44,4,36,0%
Blue,Attrited Customer,710654808,40,Graduate,M,$80K - $120K,Single,0,1818,46,4,36,0%
Blue,Attrited Customer,712010358,40,Graduate,M,$80K - $120K,Single,0,3999,49,4,36,0%
Blue,Attrited Customer,718958583,40,Post-Graduate,M,$80K - $120K,Single,1606,2367,44,4,36,68%
Blue,Attrited Customer,712895733,40,Unknown,M,$80K - $120K,Single,572,34516,40,4,36,2%
Blue,Retained Customers,778207083,50,Unknown,M,$80K - $120K,Single,2189,11561,53,4,44,19%
Blue,Attrited Customer,717448383,40,Unknown,M,$80K - $120K,Single,0,4428,41,4,28,0%
Blue,Attrited Customer,712038258,40,Unknown,M,$80K - $120K,Single,1717,32838,48,4,36,5%
Blue,Attrited Customer,718230933,40,Graduate,M,Less than $40K,Single,1060,1438.3,45,4,36,74%
Blue,Attrited Customer,710527533,40,College,M,$40K - $60K,Single,0,4982,45,5,36,0%
Blue,Attrited Customer,715714458,40,Graduate,M,$40K - $60K,Single,0,4446,48,5,38,0%
Blue,Attrited Customer,711538758,30,Graduate,M,$60K - $80K,Single,633,24657,39,5,36,3%
Blue,Attrited Customer,772695033,40,High School,M,$80K - $120K,Single,2517,18800,47,5,37,13%
Blue,Retained Customers,711935283,50,Post-Graduate,M,$80K - $120K,Single,0,1438.3,55,5,47,0%
Blue,Attrited Customer,709075533,40,Unknown,M,$80K - $120K,Single,0,12094,41,5,32,0%
Gold,Retained Customers,715645908,50,High School,M,$80K - $120K,Single,0,34516,59,0,48,0%
Gold,Attrited Customer,716124408,30,Graduate,M,$120K +,Single,1692,34516,32,2,22,5%
Gold,Attrited Customer,811700058,40,Graduate,M,$60K - $80K,Single,687,34516,41,2,36,2%
Gold,Retained Customers,710047533,50,Graduate,M,$80K - $120K,Single,2201,34516,51,3,36,6%
Gold,Attrited Customer,816378033,40,Unknown,M,$80K - $120K,Single,1104,34516,46,4,41,3%
Gold,Attrited Customer,709163358,40,Unknown,M,$60K - $80K,Single,2517,34516,41,5,32,7%
Silver,Retained Customers,787921383,50,High School,M,$120K +,Single,2297,34516,53,0,44,7%
Silver,Attrited Customer,720508233,60,Unknown,M,$40K - $60K,Single,0,17161,62,0,42,0%
Silver,Attrited Customer,710066133,30,Graduate,M,Less than $40K,Single,0,12833,30,0,36,0%
Silver,Retained Customers,780450708,50,College,M,$120K +,Single,0,34516,58,1,45,0%
Silver,Retained Customers,780006783,50,Unknown,M,$40K - $60K,Single,0,15809,59,1,49,0%
Silver,Retained Customers,754443033,50,Graduate,M,$80K - $120K,Single,432,34516,50,1,43,1%
Silver,Attrited Customer,709996833,30,Post-Graduate,M,Less than $40K,Single,0,12359,31,1,36,0%
Silver,Retained Customers,721451208,50,Graduate,M,$60K - $80K,Single,0,30540,54,2,45,0%
Silver,Retained Customers,720362058,50,Unknown,M,$60K - $80K,Single,0,32182,57,2,49,0%
Silver,Retained Customers,826245858,50,Graduate,M,$80K - $120K,Single,0,34516,50,2,40,0%
Silver,Retained Customers,789684258,50,Post-Graduate,M,$80K - $120K,Single,1847,34516,57,2,43,5%
Silver,Attrited Customer,716863458,40,Unknown,M,$80K - $120K,Single,569,34516,44,2,36,2%
Silver,Retained Customers,716644008,50,Graduate,M,$120K +,Single,0,34516,55,3,36,0%
Silver,Retained Customers,717793983,50,Graduate,M,$40K - $60K,Single,0,18128,55,3,45,0%
Silver,Attrited Customer,718279008,40,High School,M,$60K - $80K,Single,0,25276,44,3,36,0%
Silver,Attrited Customer,790145733,40,College,M,$80K - $120K,Single,0,34516,40,3,33,0%
Silver,Attrited Customer,711205758,40,College,M,$80K - $120K,Single,0,34516,45,3,33,0%
Silver,Retained Customers,712841883,50,College,M,$80K - $120K,Single,2517,34516,50,3,36,7%
Silver,Retained Customers,710980383,50,High School,M,$80K - $120K,Single,0,34516,53,3,33,0%
Silver,Retained Customers,779502333,50,Graduate,M,$120K +,Single,0,34516,50,4,32,0%
Silver,Retained Customers,807393558,50,Unknown,M,$120K +,Single,1279,34516,51,4,46,4%
Silver,Attrited Customer,714945708,30,College,M,$40K - $60K,Single,0,15977,33,4,20,0%
Silver,Attrited Customer,770038983,30,High School,M,$60K - $80K,Single,2517,28831,37,4,31,9%
Silver,Attrited Customer,713206683,40,Graduate,M,$80K - $120K,Single,0,34516,40,4,22,0%
Silver,Attrited Customer,718458858,40,Graduate,M,$80K - $120K,Single,0,34516,41,4,29,0%
Silver,Retained Customers,712768983,50,Graduate,M,$80K - $120K,Single,230,34516,51,4,42,1%
Silver,Retained Customers,815539233,50,High School,M,$80K - $120K,Single,214,34516,54,4,49,1%
Silver,Attrited Customer,809599158,40,Unknown,M,$80K - $120K,Single,0,34516,48,4,43,0%
Silver,Attrited Customer,751518633,40,Post-Graduate,M,$120K +,Single,2517,34516,48,5,41,7%
Silver,Attrited Customer,712766208,40,Unknown,M,$120K +,Single,0,34516,45,5,36,0%
Silver,Attrited Customer,718665033,40,Doctorate,M,$60K - $80K,Single,0,34140,44,5,36,0%
Blue,Attrited Customer,803115258,60,College,M,$40K - $60K,Unknown,0,3477,62,0,56,0%
Blue,Retained Customers,713663508,50,High School,M,$40K - $60K,Unknown,0,1438.3,58,0,42,0%
Blue,Retained Customers,780008358,50,Unknown,M,$60K - $80K,Unknown,0,13172,59,0,48,0%
Blue,Retained Customers,714894708,50,Unknown,M,$120K +,Unknown,2517,23958,53,1,45,11%
Blue,Attrited Customer,717579258,30,Unknown,M,$40K - $60K,Unknown,1462,6893,36,1,36,21%
Blue,Attrited Customer,709764483,60,Graduate,M,$60K - $80K,Unknown,581,6157,61,1,53,9%
Blue,Retained Customers,708152358,50,Post-Graduate,M,$80K - $120K,Unknown,1664,18512,54,1,36,9%
Blue,Retained Customers,715076358,50,Post-Graduate,M,$80K - $120K,Unknown,0,23714,57,1,36,0%
Blue,Retained Customers,771411408,50,Post-Graduate,M,$80K - $120K,Unknown,0,2673,50,1,38,0%
Blue,Retained Customers,713755458,50,Unknown,M,$80K - $120K,Unknown,952,9959,50,1,36,10%
Blue,Retained Customers,715830558,50,Unknown,M,$120K +,Unknown,397,34516,50,2,38,1%
Blue,Attrited Customer,709548783,40,Doctorate,M,$40K - $60K,Unknown,0,1438.3,44,2,36,0%
Blue,Attrited Customer,717406983,30,Graduate,M,$40K - $60K,Unknown,0,5281,30,2,36,0%
Blue,Attrited Customer,712597233,30,Unknown,M,$40K - $60K,Unknown,1721,3250,37,2,36,53%
Blue,Attrited Customer,718437033,40,Unknown,M,$60K - $80K,Unknown,681,1438.3,46,2,30,47%
Blue,Attrited Customer,720504633,40,Unknown,M,$60K - $80K,Unknown,0,3254,46,2,32,0%
Blue,Attrited Customer,771424908,30,Unknown,M,$60K - $80K,Unknown,1129,11252,38,2,26,10%
Blue,Attrited Customer,710410158,40,Graduate,M,$80K - $120K,Unknown,0,34516,49,2,38,0%
Blue,Attrited Customer,710155158,30,Unknown,M,$80K - $120K,Unknown,518,31832,37,2,18,2%
Blue,Retained Customers,713930433,50,Unknown,M,$80K - $120K,Unknown,0,4316,57,2,36,0%
Blue,Retained Customers,708197358,50,Unknown,M,$80K - $120K,Unknown,264,30543,57,2,48,1%
Blue,Attrited Customer,709383933,30,Unknown,M,$80K - $120K,Unknown,2517,4246,31,2,18,59%
Blue,Attrited Customer,709657533,40,High School,M,$120K +,Unknown,2270,7793,44,3,36,29%
Blue,Attrited Customer,715570533,40,Post-Graduate,M,$120K +,Unknown,0,34516,48,3,35,0%
Blue,Retained Customers,803796708,50,Unknown,M,$120K +,Unknown,0,13354,52,3,46,0%
Blue,Attrited Customer,720379533,40,Unknown,M,$120K +,Unknown,0,3952,47,3,36,0%
Blue,Attrited Customer,789052308,40,Graduate,M,$40K - $60K,Unknown,0,4323,40,3,28,0%
Blue,Attrited Customer,713826183,40,High School,M,$40K - $60K,Unknown,0,1639,41,3,33,0%
Blue,Attrited Customer,708139833,40,Graduate,M,$60K - $80K,Unknown,0,6391,40,3,30,0%
Blue,Attrited Customer,713333433,40,Unknown,M,$60K - $80K,Unknown,0,18075,49,3,41,0%
Blue,Attrited Customer,720903258,40,Unknown,M,$60K - $80K,Unknown,0,9405,48,3,28,0%
Blue,Retained Customers,709309308,50,College,M,$80K - $120K,Unknown,0,27186,50,3,37,0%
Blue,Attrited Customer,720905133,40,Graduate,M,$80K - $120K,Unknown,1095,11422,43,3,29,10%
Blue,Attrited Customer,718524783,40,High School,M,$80K - $120K,Unknown,0,29715,40,3,34,0%
Blue,Attrited Customer,709688883,40,High School,M,$80K - $120K,Unknown,0,3845,45,3,36,0%
Blue,Attrited Customer,711741708,40,Post-Graduate,M,$80K - $120K,Unknown,0,7591,41,3,33,0%
Blue,Attrited Customer,775152708,40,Post-Graduate,M,$80K - $120K,Unknown,901,20769,49,3,39,4%
Blue,Attrited Customer,712602708,30,Unknown,M,$80K - $120K,Unknown,0,1815,36,3,36,0%
Blue,Attrited Customer,781137783,40,High School,M,Less than $40K,Unknown,191,2420,40,3,33,8%
Blue,Attrited Customer,710658483,40,Graduate,M,$40K - $60K,Unknown,2174,9080,47,4,34,24%
Blue,Attrited Customer,709430508,40,High School,M,$40K - $60K,Unknown,1335,7316,40,4,32,18%
Blue,Attrited Customer,780086658,40,Doctorate,M,$60K - $80K,Unknown,0,18229,43,4,28,0%
Blue,Attrited Customer,713261133,30,Graduate,M,$60K - $80K,Unknown,0,8632,38,4,22,0%
Blue,Attrited Customer,806256333,40,Graduate,M,$60K - $80K,Unknown,312,1438.3,41,4,36,22%
Blue,Attrited Customer,796931508,40,High School,M,$60K - $80K,Unknown,0,1871,42,4,36,0%
Blue,Attrited Customer,720592533,40,Graduate,M,$80K - $120K,Unknown,868,19782,41,4,31,4%
Blue,Attrited Customer,780384483,40,Unknown,M,$80K - $120K,Unknown,925,2886,49,4,39,32%
Blue,Attrited Customer,821241708,40,Unknown,M,$80K - $120K,Unknown,0,7953,47,4,42,0%
Blue,Attrited Customer,711275433,40,Unknown,M,Unknown,Unknown,0,18873,47,4,36,0%
Blue,Attrited Customer,785262333,40,Unknown,M,$40K - $60K,Unknown,1960,6185,46,5,40,32%
Blue,Attrited Customer,717308433,40,Unknown,M,$60K - $80K,Unknown,0,1960,49,5,43,0%
Blue,Attrited Customer,809811858,40,High School,M,$80K - $120K,Unknown,0,1504,43,5,38,0%
Gold,Attrited Customer,719874633,40,High School,M,$80K - $120K,Unknown,0,34516,44,1,36,0%
Gold,Retained Customers,718353633,50,Post-Graduate,M,$80K - $120K,Unknown,0,34516,50,1,36,0%
Gold,Attrited Customer,713390433,40,Graduate,M,$60K - $80K,Unknown,2517,34516,44,3,29,7%
Silver,Attrited Customer,720353808,30,High School,M,$80K - $120K,Unknown,0,34516,34,3,21,0%
Silver,Attrited Customer,713573508,40,Graduate,M,$40K - $60K,Unknown,425,16509,41,4,32,3%
